Hardware config,Submodule Instance,isRTL,ConvKernelDim (dimensions flattened),Dilation (dimensions flattened),Input Feature Map Channels,Input Feature Map Dim (dimensions flattened),ImgDim (dimensions flattened),K,Labels,MH,MW,NumChannels,Output Feature Map Dim (dimensions flattened),PE,Padding (dimensions flattened),SIMD,Stride (dimensions flattened),accDataType (bits),cycles_estimate,inputDataType (bits),noActivation,numInputVectors (dimensions flattened),op_type,outputDataType (bits),parallel_window,ram_style,weightDataType (bits),Total LUT,BRAM (36k eq.),DSP Blocks
t1w2_run7_10_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,1.0,,12.0,,13.0,15360.0,8.0,0.0,256.0,MVAU_hls,2.0,,,2.0,531,0.5,12
t1w2_run7_10_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,4.0,,6.0,10240.0,2.0,0.0,256.0,MVAU_hls,2.0,,,2.0,298,0.0,4
t1w2_run7_10_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,6.0,2048.0,,,1.0,,2.0,,12.0,6144.0,2.0,1.0,1.0,MVAU_hls,12.0,,,2.0,2667,2.0,2
t1w2_run7_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,2.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,46,3.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.5,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w2_run7_10_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w4_run0,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,1.0,4.0,,9500.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,257,0.0,0
t1w4_run0,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,FMPadding_rtl,,,,,51,0.0,0
t1w4_run0,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,14.0,,1.0,LabelSelect_hls,8.0,,,,73,0.0,0
t1w4_run0,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,1.0,,1.0,,14.0,184320.0,8.0,0.0,256.0,MVAU_hls,4.0,,auto,3.0,521,0.5,1
t1w4_run0,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,1.0,,9.0,40960.0,4.0,0.0,256.0,MVAU_hls,4.0,,auto,3.0,378,0.5,1
t1w4_run0,MVAU_rtl_0,1,,,,,,,,6.0,2048.0,,,1.0,,2.0,,14.0,6144.0,4.0,1.0,1.0,MVAU_rtl,14.0,,auto,4.0,134,2.5,2
t1w4_run0,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0
t1w4_run0,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.0,0
t1w4_run0,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,2.0,0
t1w4_run0,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,4.0,0
t1w4_run0,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w4_run0,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w4_run0,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,0
t1w4_run0,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w4_run0,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run1_10_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,1.0,4.0,,9500.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,257,0.0,0
t1w2_run1_10_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,FMPadding_rtl,,,,,51,0.0,0
t1w2_run1_10_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,12.0,,1.0,LabelSelect_hls,8.0,,,,67,0.0,0
t1w2_run1_10_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,1.0,,2.0,,13.0,92160.0,8.0,0.0,256.0,MVAU_hls,2.0,,,2.0,405,0.5,2
t1w2_run1_10_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,1.0,,6.0,40960.0,2.0,0.0,256.0,MVAU_hls,2.0,,,2.0,308,0.5,1
t1w2_run1_10_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,6.0,2048.0,,,1.0,,2.0,,12.0,6144.0,2.0,1.0,1.0,MVAU_hls,12.0,,,2.0,2667,2.0,2
t1w2_run1_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,2.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,2.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,4.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w2_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w8_run0,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,1.0,4.0,,9500.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,257,0.0,0
t1w8_run0,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,FMPadding_rtl,,,,,51,0.0,0
t1w8_run0,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,22.0,,1.0,LabelSelect_hls,8.0,,,,102,0.0,0
t1w8_run0,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,1.0,,1.0,,18.0,184320.0,8.0,0.0,256.0,MVAU_hls,8.0,,auto,7.0,2992,0.5,1
t1w8_run0,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,1.0,,18.0,40960.0,8.0,0.0,256.0,MVAU_hls,8.0,,auto,8.0,2929,0.5,1
t1w8_run0,MVAU_rtl_0,1,,,,,,,,6.0,2048.0,,,1.0,,2.0,,22.0,6144.0,8.0,1.0,1.0,MVAU_rtl,22.0,,auto,8.0,150,4.5,2
t1w8_run0,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0
t1w8_run0,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.0,0
t1w8_run0,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,2.0,0
t1w8_run0,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,4.0,0
t1w8_run0,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w8_run0,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w8_run0,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,71,0.0,0
t1w8_run0,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.0,0
t1w8_run0,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w8_run1_10_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,1158.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,1.0,distributed,,141,0.0,0
t1w8_run1_10_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,4.0,,,1156.0,8.0,,,FMPadding_rtl,,,,,64,0.0,0
t1w8_run1_10_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,22.0,,1.0,LabelSelect_hls,8.0,,,,102,0.0,0
t1w8_run1_10_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,4.0,,36.0,,18.0,1280.0,8.0,0.0,256.0,MVAU_hls,8.0,,,7.0,12721,14.0,144
t1w8_run1_10_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,2.0,,20.0,,18.0,1024.0,8.0,0.0,256.0,MVAU_hls,8.0,,,8.0,5939,4.5,40
t1w8_run1_10_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,2048.0,,,1.0,,8.0,,22.0,1536.0,8.0,1.0,1.0,MVAU_rtl,22.0,,,8.0,257,5.0,8
t1w8_run1_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,341,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,1353,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,167,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,641,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.0,0
t1w8_run1_10_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w4_run12_40_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,2.0,4.0,,4750.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,242,0.0,0
t1w4_run12_40_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,FMPadding_rtl,,,,,51,0.0,0
t1w4_run12_40_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,14.0,,1.0,LabelSelect_hls,8.0,,,,73,0.0,0
t1w4_run12_40_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,1.0,,36.0,,14.0,5120.0,8.0,0.0,256.0,MVAU_hls,4.0,,,3.0,749,2.0,36
t1w4_run12_40_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,10.0,,9.0,4096.0,4.0,0.0,256.0,MVAU_hls,4.0,,,3.0,430,0.0,10
t1w4_run12_40_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,2048.0,,,1.0,,4.0,,14.0,3072.0,4.0,1.0,1.0,MVAU_rtl,14.0,,,4.0,167,2.5,4
t1w4_run12_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,170,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,937,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,194,0.0,0
t1w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,1158.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,1.0,distributed,,141,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,4.0,,,1156.0,8.0,,,FMPadding_rtl,,,,,64,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,22.0,,1.0,LabelSelect_hls,8.0,,,,102,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,4.0,,36.0,,18.0,1280.0,8.0,0.0,256.0,MVAU_hls,8.0,,,7.0,12721,14.0,144
t1w8_run21_40_modify_folding_greedy_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,2.0,,20.0,,18.0,1024.0,8.0,0.0,256.0,MVAU_hls,8.0,,,8.0,5939,4.5,40
t1w8_run21_40_modify_folding_greedy_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,2048.0,,,1.0,,8.0,,22.0,1536.0,8.0,1.0,1.0,MVAU_rtl,22.0,,,8.0,257,5.0,8
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,341,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,1353,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,167,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,641,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.0,0
t1w8_run21_40_modify_folding_greedy_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run21_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,1158.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,1.0,distributed,,141,0.0,0
t1w2_run21_80_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,4.0,,,1156.0,8.0,,,FMPadding_rtl,,,,,64,0.0,0
t1w2_run21_80_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,12.0,,1.0,LabelSelect_hls,8.0,,,,67,0.0,0
t1w2_run21_80_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,4.0,,36.0,,13.0,1280.0,8.0,0.0,256.0,MVAU_hls,2.0,,,2.0,1263,4.0,144
t1w2_run21_80_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,2.0,,20.0,,6.0,1024.0,2.0,0.0,256.0,MVAU_hls,2.0,,,2.0,420,0.0,40
t1w2_run21_80_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,6.0,2048.0,,,1.0,,8.0,,12.0,1536.0,2.0,1.0,1.0,MVAU_hls,12.0,,,2.0,1693,1.0,8
t1w2_run21_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,341,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,1518,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,195,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w2_run21_80_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run19_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,1158.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,1.0,distributed,,141,0.0,0
t1w2_run19_80_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,2.0,,,2312.0,8.0,,,FMPadding_rtl,,,,,65,0.0,0
t1w2_run19_80_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,12.0,,1.0,LabelSelect_hls,8.0,,,,67,0.0,0
t1w2_run19_80_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,4.0,,36.0,,13.0,1280.0,8.0,0.0,256.0,MVAU_hls,2.0,,,2.0,1263,4.0,144
t1w2_run19_80_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,20.0,,6.0,2048.0,2.0,0.0,256.0,MVAU_hls,2.0,,,2.0,302,0.0,20
t1w2_run19_80_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,6.0,2048.0,,,1.0,,8.0,,12.0,1536.0,2.0,1.0,1.0,MVAU_hls,12.0,,,2.0,1693,1.0,8
t1w2_run19_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,331,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,301,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,,,,,,114,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,,,,,,160,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
t1w2_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0
t1w8_run17_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,2375.0,8.0,,,ConvolutionInputGenerator_rtl,8.0,0.0,distributed,,245,0.0,0
t1w8_run17_80_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,2.0,,,2312.0,8.0,,,FMPadding_rtl,,,,,65,0.0,0
t1w8_run17_80_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,22.0,,1.0,LabelSelect_hls,8.0,,,,102,0.0,0
t1w8_run17_80_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,2.0,,36.0,,18.0,2560.0,8.0,0.0,256.0,MVAU_hls,8.0,,,7.0,6541,7.0,72
t1w8_run17_80_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,20.0,,18.0,2048.0,8.0,0.0,256.0,MVAU_hls,8.0,,,8.0,3089,2.5,20
t1w8_run17_80_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,2048.0,,,1.0,,8.0,,22.0,1536.0,8.0,1.0,1.0,MVAU_rtl,22.0,,,8.0,257,5.0,8
t1w8_run17_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0
t1w8_run17_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0,0
t1w8_run17_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0
t1w8_run17_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0
t1w8_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,,,,,,331,0.0,0
t1w8_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.0,0
